#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:17+0000 #
#####################################################################
#
# random = 2.0, devices = 1000, computationalCost = 1.0, load = 0, network = lobster, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 439.0 950.0 0.46211 91.46 100.0 80.0 75.0 2.0411956597457115 8.394703634002935 1.0220931979197871
20.000 628.0 950.0 0.66105 93.0 100.0 80.0 75.0 2.8463153927371425 10.243292263834638 1.0238738973624566
30.001 653.0 950.0 0.68737 93.04 100.0 80.0 75.0 3.0319766017752476 11.823191602161119 1.0238738973624566
40.000 656.0 950.0 0.69053 93.04 100.0 80.0 75.0 3.1358627688535163 15.735630377427398 1.0238738973624566
50.000 653.0 950.0 0.68737 93.04 100.0 80.0 75.0 3.140739922066605 15.735630377427398 1.0238738973624566
60.000 652.0 950.0 0.68632 93.04 100.0 80.0 75.0 3.1328057659694633 15.735630377427398 1.0238738973624566
70.001 652.0 950.0 0.68632 93.04 100.0 80.0 75.0 3.1328057659694633 15.735630377427398 1.0238738973624566
80.000 645.0 950.0 0.67895 93.04 100.0 80.0 75.0 3.1535351603553914 15.735630377427398 1.0238738973624566
90.000 645.0 950.0 0.67895 93.04 100.0 80.0 75.0 3.1535351603553914 15.735630377427398 1.0238738973624566
100.00 645.0 950.0 0.67895 93.04 100.0 80.0 75.0 3.1535351603553914 15.735630377427398 1.0238738973624566
110.00 640.0 950.0 0.67368 93.04 100.0 80.0 75.0 3.1686982740456924 15.735630377427398 1.0238738973624566
120.00 638.0 950.0 0.67158 93.04 100.0 80.0 75.0 3.17480067982098 15.735630377427398 1.0238738973624566
130.00 638.0 950.0 0.67158 93.04 100.0 80.0 75.0 3.17480067982098 15.735630377427398 1.0238738973624566
140.00 638.0 950.0 0.67158 93.04 100.0 80.0 75.0 3.17480067982098 15.735630377427398 1.0238738973624566
