#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:27+0000 #
#####################################################################
#
# random = 4.0, devices = 1000, computationalCost = 3.0, load = 0, network = lobster, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 282.0 950.0 0.29684 96.66 99.0 81.0 75.0 1.7376607793043901 6.267711337238532 1.0138087160722096
20.000 352.0 950.0 0.37053 97.08 99.0 90.0 75.0 2.3845169953611776 8.026171048685477 1.0138087160722096
30.000 359.0 950.0 0.37789 97.08 99.0 90.0 75.0 2.460957668883715 8.236903644345267 1.0138087160722096
40.000 359.0 950.0 0.37789 97.08 99.0 90.0 75.0 2.558654225944233 16.090009552087277 1.0138087160722096
50.000 359.0 950.0 0.37789 97.08 99.0 90.0 75.0 2.607681867670952 10.054265624236438 1.0138087160722096
60.000 359.0 950.0 0.37789 97.08 99.0 90.0 75.0 2.6773219641598196 18.357530779315724 1.0138087160722096
70.000 356.0 950.0 0.37474 97.08 99.0 90.0 75.0 2.6336972545937627 18.538572610246703 1.0138087160722096
80.002 348.0 950.0 0.36632 97.08 99.0 90.0 75.0 2.6083704605518334 19.727623812969536 1.0138087160722096
90.001 346.0 950.0 0.36421 97.08 99.0 90.0 75.0 2.5094251965937526 10.026531302822589 1.0138087160722096
100.00 346.0 950.0 0.36421 97.08 99.0 90.0 75.0 2.5094251965937526 10.026531302822589 1.0138087160722096
110.00 341.0 950.0 0.35895 97.08 99.0 90.0 75.0 2.524038844364668 10.026531302822589 1.0138087160722096
120.00 339.0 950.0 0.35684 97.08 99.0 90.0 75.0 2.5167003202311173 10.026531302822589 1.0138087160722096
130.00 339.0 950.0 0.35684 97.08 99.0 90.0 75.0 2.5167003202311173 10.026531302822589 1.0138087160722096
140.00 339.0 950.0 0.35684 97.08 99.0 90.0 75.0 2.5167003202311173 10.026531302822589 1.0138087160722096
