#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:11+0000 #
#####################################################################
#
# random = 0.0, devices = 1000, computationalCost = 3.0, load = 0, network = barabasi, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 119.0 950.0 0.12526 86.1 99.0 75.0 75.0 2.4265675388428014 6.527656245307895 1.2613429315363431
20.000 120.0 950.0 0.12632 83.64 99.0 75.0 75.0 2.329253191753107 13.613474207339706 1.1871602710491937
30.001 121.0 950.0 0.12737 83.7 99.0 75.0 75.0 2.438988743707276 27.66044816514178 1.1871602710491937
40.001 121.0 950.0 0.12737 83.82 99.0 75.0 75.0 2.4231472845743465 25.68281976985502 1.1871602710491937
50.001 122.0 950.0 0.12842 83.82 99.0 75.0 75.0 2.8038021271560893 37.71144462593952 1.1871602710491937
60.000 122.0 950.0 0.12842 83.82 99.0 75.0 75.0 2.809716790236187 40.299806384030376 1.1871602710491937
70.000 122.0 950.0 0.12842 83.82 99.0 75.0 75.0 2.9795026620430027 49.22107010148348 1.1871602710491937
80.000 121.0 950.0 0.12737 84.3 99.0 75.0 75.0 2.2321961311508876 5.808140699844388 1.1871602710491937
90.001 183.0 950.0 0.19263 92.7 99.0 78.0 75.0 2.7121599373104233 6.525971260202849 1.1906130154530228
100.00 246.0 950.0 0.25895 97.2 99.0 78.0 75.0 3.5434538064938326 9.904480136244374 0.7233655923163428
110.00 275.0 950.0 0.28947 97.14 99.0 78.0 75.0 3.693264776315416 9.904480136244374 0.7233655923163428
120.00 268.0 950.0 0.28211 97.14 99.0 78.0 75.0 3.70178304115827 9.904480136244374 0.7233655923163428
130.00 268.0 950.0 0.28211 97.14 99.0 78.0 75.0 3.7074013814604463 9.904480136244374 0.7233655923163428
140.00 268.0 950.0 0.28211 97.14 99.0 78.0 75.0 3.7074013814604463 9.904480136244374 0.7233655923163428
