#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:19+0000 #
#####################################################################
#
# random = 3.0, devices = 1000, computationalCost = 10.0, load = 0, network = lobster, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 95.0 950.0 0.10000 95.0 95.0 95.0 75.0 2.150717133317145 10.92915887472666 1.0220937063857374
20.000 98.0 950.0 0.10316 95.0 95.0 95.0 75.0 2.520947656456145 13.449901175906426 1.0220937063857374
30.001 101.0 950.0 0.10632 95.0 95.0 95.0 75.0 2.495551626245056 8.887616767228037 1.0220937063857374
40.000 100.0 950.0 0.10526 95.0 95.0 95.0 75.0 2.5567216817185545 8.887616767228037 1.0220937063857374
50.000 100.0 950.0 0.10526 95.0 95.0 95.0 75.0 2.5798945537553637 8.887616767228037 1.0220937063857374
60.000 100.0 950.0 0.10526 95.0 95.0 95.0 75.0 2.744347553229713 15.772523645632038 1.0220937063857374
70.002 99.0 950.0 0.10421 95.0 95.0 95.0 75.0 2.690545147652749 20.520882406207836 1.0220937063857374
80.000 98.0 950.0 0.10316 95.0 95.0 95.0 75.0 2.6042580639397537 8.887616767228037 1.0220937063857374
90.000 98.0 950.0 0.10316 95.0 95.0 95.0 75.0 2.700606363034007 12.875632757813374 1.0220937063857374
100.00 98.0 950.0 0.10316 95.0 95.0 95.0 75.0 2.7962129428275224 19.86247470878355 1.0220937063857374
110.00 95.0 950.0 0.10000 95.0 95.0 95.0 75.0 2.53114299565697 8.887616767228037 1.0220937063857374
120.00 95.0 950.0 0.10000 95.0 95.0 95.0 75.0 2.603899736172829 9.58910887916879 1.0220937063857374
130.00 95.0 950.0 0.10000 95.0 95.0 95.0 75.0 2.6277713569156713 11.856912849738777 1.0220937063857374
140.00 94.0 950.0 0.098947 95.0 95.0 95.0 75.0 2.5295890006090427 8.887616767228037 1.0220937063857374
