#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:35+0000 #
#####################################################################
#
# random = 5.0, devices = 1000, computationalCost = 1.0, load = 1, network = barabasi, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.002 164.0 950.0 0.17263 83.71083179030333 93.20663690622665 75.18551558469923 80.23083179030334 2.628956766959075 13.843174452183595 0.9857896233169572
20.001 153.0 950.0 0.16105 83.21083179030333 93.20663690622665 74.68770165996571 80.23083179030334 2.534215299892893 21.39418817231671 0.9857896233169572
30.000 153.0 950.0 0.16105 83.21083179030333 93.20663690622665 74.68770165996571 80.23083179030334 2.777069936950786 31.23128917602907 0.9857896233169572
40.000 154.0 950.0 0.16211 83.21083179030333 93.20663690622665 74.68770165996571 80.23083179030334 3.1360417290888485 39.16335869480474 0.9857896233169572
50.000 153.0 950.0 0.16105 83.25083179030334 93.20663690622665 74.68770165996571 80.23083179030334 2.584719915015707 38.180557113445516 0.9857896233169572
60.000 152.0 950.0 0.16000 83.31083179030334 93.20663690622665 74.68770165996571 80.23083179030334 2.430504170875507 47.77448619694847 0.9857896233169572
70.000 157.0 950.0 0.16526 83.35083179030333 93.20663690622665 74.68770165996571 80.23083179030334 2.7969402681209896 53.909503789859066 0.9857896233169572
80.000 157.0 950.0 0.16526 83.35083179030333 93.20663690622665 74.68770165996571 80.23083179030334 2.5086511369440885 55.42514982914961 0.9857896233169572
90.000 157.0 950.0 0.16526 83.35083179030333 93.20663690622665 74.68770165996571 80.23083179030334 2.533085049786924 59.26127414547489 0.9857896233169572
100.00 156.0 950.0 0.16421 83.35083179030333 93.20663690622665 74.68770165996571 80.23083179030334 2.169442811994053 6.487859069777093 0.9857896233169572
110.00 156.0 950.0 0.16421 83.35083179030333 93.20663690622665 74.68770165996571 80.23083179030334 2.169442811994053 6.487859069777093 0.9857896233169572
