#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:15+0000 #
#####################################################################
#
# random = 2.0, devices = 1000, computationalCost = 1.0, load = 0, network = lobster, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 435.0 950.0 0.45789 87.08 100.0 76.0 75.0 2.106466031795068 8.394703634002935 1.0220931979197871
20.000 646.0 950.0 0.68000 88.56 100.0 76.0 75.0 2.923534939839693 10.243292263834638 1.0220931979197871
30.001 668.0 950.0 0.70316 88.74 100.0 80.0 75.0 3.0818140760711117 13.004999169695742 1.0220931979197871
40.000 673.0 950.0 0.70842 88.74 100.0 80.0 75.0 3.158058294232249 15.735630377427398 1.0220931979197871
50.000 670.0 950.0 0.70526 88.74 100.0 80.0 75.0 3.1595803765694983 15.735630377427398 1.0220931979197871
60.000 670.0 950.0 0.70526 88.74 100.0 80.0 75.0 3.1564476618129036 15.735630377427398 1.0220931979197871
70.001 670.0 950.0 0.70526 88.74 100.0 80.0 75.0 3.1564476618129036 15.735630377427398 1.0220931979197871
80.000 663.0 950.0 0.69789 88.74 100.0 80.0 75.0 3.1768638799876068 15.735630377427398 1.0220931979197871
90.000 663.0 950.0 0.69789 88.74 100.0 80.0 75.0 3.1768638799876068 15.735630377427398 1.0220931979197871
100.00 663.0 950.0 0.69789 88.74 100.0 80.0 75.0 3.1768638799876068 15.735630377427398 1.0220931979197871
110.00 658.0 950.0 0.69263 88.74 100.0 80.0 75.0 3.1917894671607883 15.735630377427398 1.0220931979197871
120.00 656.0 950.0 0.69053 88.74 100.0 80.0 75.0 3.1977948288541778 15.735630377427398 1.0220931979197871
130.00 656.0 950.0 0.69053 88.74 100.0 80.0 75.0 3.1977948288541778 15.735630377427398 1.0220931979197871
140.00 656.0 950.0 0.69053 88.74 100.0 80.0 75.0 3.1977948288541778 15.735630377427398 1.0220931979197871
