#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:20+0000 #
#####################################################################
#
# random = 3.0, devices = 1000, computationalCost = 1.0, load = 1, network = lobster, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 408.0 950.0 0.42947 93.97681806911892 99.94875884907302 77.53619556592339 79.69681806911892 1.8757345188904742 6.893912036838137 1.0125898828689783
20.000 602.0 950.0 0.63368 95.23681806911893 99.95348884285104 81.74957669892986 79.69681806911892 2.632878838828029 7.788926489216565 1.0125898828689783
30.000 646.0 950.0 0.68000 95.23681806911893 99.95348884285104 81.74957669892986 79.69681806911892 2.974141222916669 9.410108536862113 1.0125898828689783
40.000 649.0 950.0 0.68316 95.23681806911893 99.95348884285104 81.74957669892986 79.69681806911892 3.021934194390662 11.293198485044945 1.0125898828689783
50.001 650.0 950.0 0.68421 95.23681806911893 99.95348884285104 81.74957669892986 79.69681806911892 3.024603953321913 11.293198485044945 1.0125898828689783
60.001 650.0 950.0 0.68421 95.23681806911893 99.95348884285104 81.74957669892986 79.69681806911892 3.024603953321913 11.293198485044945 1.0125898828689783
70.000 650.0 950.0 0.68421 95.23681806911893 99.95348884285104 81.74957669892986 79.69681806911892 3.024603953321913 11.293198485044945 1.0125898828689783
80.001 650.0 950.0 0.68421 95.23681806911893 99.95348884285104 81.74957669892986 79.69681806911892 3.024603953321913 11.293198485044945 1.0125898828689783
90.000 650.0 950.0 0.68421 95.23681806911893 99.95348884285104 81.74957669892986 79.69681806911892 3.024603953321913 11.293198485044945 1.0125898828689783
100.00 650.0 950.0 0.68421 95.23681806911893 99.95348884285104 81.74957669892986 79.69681806911892 3.024603953321913 11.293198485044945 1.0125898828689783
110.00 650.0 950.0 0.68421 95.23681806911893 99.95348884285104 81.74957669892986 79.69681806911892 3.024603953321913 11.293198485044945 1.0125898828689783
