#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:12+0000 #
#####################################################################
#
# random = 2.0, devices = 1000, computationalCost = 3.0, load = 0, network = barabasi, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 203.0 950.0 0.21368 98.82 99.0 90.0 75.0 2.8554707852434817 6.889993574060205 0.8968991038364906
20.000 218.0 950.0 0.22947 98.76 99.0 90.0 75.0 3.414122723328904 8.170772720816949 0.9336705934068662
30.001 216.0 950.0 0.22737 98.76 99.0 90.0 75.0 3.4363546783952246 8.170772720816949 0.9336705934068662
40.000 218.0 950.0 0.22947 98.76 99.0 90.0 75.0 3.453563105541169 8.376308749974275 0.9336705934068662
50.000 209.0 950.0 0.22000 98.76 99.0 90.0 75.0 3.46548064539258 8.376308749974275 0.8968991038364906
60.000 209.0 950.0 0.22000 98.76 99.0 90.0 75.0 3.46548064539258 8.376308749974275 0.8968991038364906
70.001 209.0 950.0 0.22000 98.76 99.0 90.0 75.0 3.46548064539258 8.376308749974275 0.8968991038364906
80.000 208.0 950.0 0.21895 98.76 99.0 90.0 75.0 3.4270549287335474 8.376308749974275 0.8968991038364906
90.000 206.0 950.0 0.21684 98.76 99.0 90.0 75.0 3.4419523943619588 8.376308749974275 0.9336705934068662
100.00 207.0 950.0 0.21789 98.76 99.0 90.0 75.0 3.457858110490433 8.376308749974275 0.9336705934068662
110.00 207.0 950.0 0.21789 98.76 99.0 90.0 75.0 3.457858110490433 8.376308749974275 0.9336705934068662
120.00 200.0 950.0 0.21053 98.76 99.0 90.0 75.0 3.52921723715661 8.376308749974275 0.9336705934068662
130.00 199.0 950.0 0.20947 98.76 99.0 90.0 75.0 3.567230475982844 9.145855754233537 0.9336705934068662
140.00 199.0 950.0 0.20947 98.76 99.0 90.0 75.0 3.567230475982844 9.145855754233537 0.9336705934068662
