#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:16+0000 #
#####################################################################
#
# random = 2.0, devices = 1000, computationalCost = 3.0, load = 0, network = lobster, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 311.0 950.0 0.32737 96.54 99.0 78.0 75.0 1.893086813994275 8.394703634002935 1.0238738973624566
20.000 360.0 950.0 0.37895 97.2 99.0 90.0 75.0 2.5878803997736446 10.243292263834638 1.0238738973624566
30.001 364.0 950.0 0.38316 97.2 99.0 90.0 75.0 2.7417167470848374 13.004999169695742 1.0238738973624566
40.000 359.0 950.0 0.37789 97.2 99.0 90.0 75.0 2.7267012275193063 12.212969632624123 1.0238738973624566
50.000 358.0 950.0 0.37684 97.2 99.0 90.0 75.0 2.746313778282961 12.212969632624123 1.0238738973624566
60.000 359.0 950.0 0.37789 97.32 99.0 90.0 75.0 2.712633807669307 12.212969632624123 1.0238738973624566
70.001 359.0 950.0 0.37789 97.32 99.0 90.0 75.0 2.7069634260478512 12.212969632624123 1.0238738973624566
80.000 352.0 950.0 0.37053 97.32 99.0 90.0 75.0 2.736479230023626 12.212969632624123 1.0238738973624566
90.000 352.0 950.0 0.37053 97.32 99.0 90.0 75.0 2.736479230023626 12.212969632624123 1.0238738973624566
100.00 352.0 950.0 0.37053 97.32 99.0 90.0 75.0 2.736479230023626 12.212969632624123 1.0238738973624566
110.00 347.0 950.0 0.36526 97.32 99.0 90.0 75.0 2.7584363283237234 12.212969632624123 1.0238738973624566
120.00 345.0 950.0 0.36316 97.32 99.0 90.0 75.0 2.7673430268547072 12.212969632624123 1.0238738973624566
130.00 345.0 950.0 0.36316 97.32 99.0 90.0 75.0 2.7673430268547072 12.212969632624123 1.0238738973624566
140.00 345.0 950.0 0.36316 97.32 99.0 90.0 75.0 2.7673430268547072 12.212969632624123 1.0238738973624566
