#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:22+0000 #
#####################################################################
#
# random = 4.0, devices = 1000, computationalCost = 1.0, load = 0, network = barabasi, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 172.0 950.0 0.18105 79.46 96.0 75.0 75.0 3.0613811548854373 17.904160615603974 1.145663650609516
20.000 134.0 950.0 0.14105 77.98 91.0 75.0 75.0 3.571791425173782 36.538924890132755 0.9563740966677104
30.000 132.0 950.0 0.13895 78.0 91.0 75.0 75.0 3.6903239316565024 50.36404643014 0.9563740966677104
40.000 128.0 950.0 0.13474 78.0 91.0 75.0 75.0 3.526286246193181 44.228722964319665 0.9563740966677104
50.000 127.0 950.0 0.13368 78.0 91.0 75.0 75.0 3.3832269288095183 50.37852041140821 0.9563740966677104
60.000 128.0 950.0 0.13474 78.0 91.0 75.0 75.0 3.8303549816391236 52.863047266183955 0.9563740966677104
70.000 128.0 950.0 0.13474 78.0 91.0 75.0 75.0 4.0417000370619265 62.92488260896177 0.9563740966677104
80.002 126.0 950.0 0.13263 78.0 91.0 75.0 75.0 3.381585065953518 70.55787074230764 0.9563740966677104
90.001 126.0 950.0 0.13263 78.0 91.0 75.0 75.0 3.4416258846457177 71.84245511783314 0.9563740966677104
100.00 125.0 950.0 0.13158 78.0 91.0 75.0 75.0 2.9541820849716336 74.84947375352876 0.9563740966677104
110.00 123.0 950.0 0.12947 78.0 91.0 75.0 75.0 2.3780070399279416 9.153266580184605 0.9563740966677104
120.00 123.0 950.0 0.12947 78.0 91.0 75.0 75.0 2.3780070399279416 9.153266580184605 0.9563740966677104
130.00 125.0 950.0 0.13158 78.04 91.0 75.0 75.0 2.3808888105520456 9.153266580184605 0.9563740966677104
140.00 127.0 950.0 0.13368 78.28 92.0 75.0 75.0 2.3977432484528602 9.153266580184605 0.9563740966677104
