#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:12+0000 #
#####################################################################
#
# random = 1.0, devices = 1000, computationalCost = 1.0, load = 0, network = lobster, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.002 436.0 950.0 0.45895 91.4 100.0 80.0 75.0 1.8308450104427902 6.028575684191766 1.0243209093047418
20.001 734.0 950.0 0.77263 93.46 100.0 80.0 75.0 2.757186720122874 8.699835747418764 1.0243596334037215
30.000 782.0 950.0 0.82316 93.46 100.0 80.0 75.0 2.9516587173958477 9.395510924316111 1.0243596334037215
40.000 785.0 950.0 0.82632 93.46 100.0 80.0 75.0 3.010364642903826 10.022915380080514 1.0243596334037215
50.001 785.0 950.0 0.82632 93.46 100.0 80.0 75.0 3.133095766223351 10.57111838451662 1.0243596334037215
60.001 784.0 950.0 0.82526 93.46 100.0 80.0 75.0 3.2584479269583277 15.646086038636739 1.0243596334037215
70.001 768.0 950.0 0.80842 93.46 100.0 80.0 75.0 3.0441961218451277 20.03829235895947 1.0243596334037215
80.001 764.0 950.0 0.80421 93.46 100.0 80.0 75.0 2.9913581535114226 10.022915380080514 1.0243596334037215
90.000 765.0 950.0 0.80526 93.46 100.0 80.0 75.0 2.990483359153179 10.022915380080514 1.0243596334037215
100.00 765.0 950.0 0.80526 93.46 100.0 80.0 75.0 2.990483359153179 10.022915380080514 1.0243596334037215
110.00 760.0 950.0 0.80000 93.46 100.0 80.0 75.0 3.0020710440072453 10.022915380080514 1.0243596334037215
120.00 759.0 950.0 0.79895 93.34 100.0 80.0 75.0 3.0044479512380797 10.022915380080514 1.0243596334037215
130.00 759.0 950.0 0.79895 93.34 100.0 80.0 75.0 3.0044479512380797 10.022915380080514 1.0243596334037215
140.00 759.0 950.0 0.79895 93.34 100.0 80.0 75.0 3.0044479512380797 10.022915380080514 1.0243596334037215
