#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:18+0000 #
#####################################################################
#
# random = 2.0, devices = 1000, computationalCost = 10.0, load = 1, network = lobster, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.001 47.0 950.0 0.049474 94.4015982419084 99.03125158891746 90.06599766325344 80.4015982419084 1.9458157404629848 6.244703515956243 1.0443299327509283
20.000 53.0 950.0 0.055789 94.4015982419084 99.03125158891746 90.06599766325344 80.4015982419084 2.7915196968710605 8.633051793604505 1.0443299327509283
30.000 54.0 950.0 0.056842 94.4015982419084 99.03125158891746 90.06599766325344 80.4015982419084 2.895731450269979 12.212969632624123 1.0443299327509283
40.001 54.0 950.0 0.056842 94.4015982419084 99.03125158891746 90.06599766325344 80.4015982419084 2.895731450269979 12.212969632624123 1.0443299327509283
50.002 54.0 950.0 0.056842 94.4015982419084 99.03125158891746 90.06599766325344 80.4015982419084 2.895731450269979 12.212969632624123 1.0443299327509283
60.001 54.0 950.0 0.056842 94.4015982419084 99.03125158891746 90.06599766325344 80.4015982419084 2.895731450269979 12.212969632624123 1.0443299327509283
70.001 54.0 950.0 0.056842 94.4015982419084 99.03125158891746 90.06599766325344 80.4015982419084 2.895731450269979 12.212969632624123 1.0443299327509283
80.000 54.0 950.0 0.056842 94.4015982419084 99.03125158891746 90.06599766325344 80.4015982419084 2.895731450269979 12.212969632624123 1.0443299327509283
90.001 54.0 950.0 0.056842 94.4015982419084 99.03125158891746 90.06599766325344 80.4015982419084 2.895731450269979 12.212969632624123 1.0443299327509283
100.00 54.0 950.0 0.056842 94.4015982419084 99.03125158891746 90.06599766325344 80.4015982419084 2.895731450269979 12.212969632624123 1.0443299327509283
110.00 54.0 950.0 0.056842 94.4015982419084 99.03125158891746 90.06599766325344 80.4015982419084 2.895731450269979 12.212969632624123 1.0443299327509283
