#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:11+0000 #
#####################################################################
#
# random = 1.0, devices = 1000, computationalCost = 1.0, load = 0, network = lobster, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.002 407.0 950.0 0.42842 88.0 100.0 77.0 75.0 1.8293393646602973 12.843205429927583 1.0243209093047418
20.001 692.0 950.0 0.72842 90.0 100.0 80.0 75.0 2.796844282302075 15.607624588874536 1.0243596334037215
30.000 738.0 950.0 0.77684 90.14 100.0 80.0 75.0 2.947404142236201 16.71293986925511 1.0243596334037215
40.000 739.0 950.0 0.77789 90.14 100.0 80.0 75.0 3.004019265479862 16.71293986925511 1.0243596334037215
50.001 739.0 950.0 0.77789 90.14 100.0 80.0 75.0 3.135392291126184 16.71293986925511 1.0243596334037215
60.001 737.0 950.0 0.77579 90.14 100.0 80.0 75.0 3.2518275118106064 16.71293986925511 1.0243596334037215
70.001 722.0 950.0 0.76000 90.14 100.0 80.0 75.0 3.040165316841265 20.380338608302054 1.0243596334037215
80.001 713.0 950.0 0.75053 90.14 100.0 80.0 75.0 2.9907769886903828 16.71293986925511 1.0243596334037215
90.000 713.0 950.0 0.75053 90.14 100.0 80.0 75.0 2.9907769886903828 16.71293986925511 1.0243596334037215
100.00 713.0 950.0 0.75053 90.14 100.0 80.0 75.0 2.9907769886903828 16.71293986925511 1.0243596334037215
110.00 708.0 950.0 0.74526 90.2 100.0 80.0 75.0 3.0032178200982593 16.71293986925511 1.0243596334037215
120.00 710.0 950.0 0.74737 90.2 100.0 80.0 75.0 3.0012038524242364 16.71293986925511 1.0243596334037215
130.00 710.0 950.0 0.74737 90.2 100.0 80.0 75.0 3.0012038524242364 16.71293986925511 1.0243596334037215
140.00 718.0 950.0 0.75579 90.36 100.0 80.0 75.0 2.9918146377691044 16.71293986925511 1.0243596334037215
