#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:11+0000 #
#####################################################################
#
# random = 0.0, devices = 1000, computationalCost = 1.0, load = 0, network = lobster, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 425.0 950.0 0.44737 89.22 100.0 80.0 75.0 1.8652794554686736 7.2456118267993235 1.0261293663226285
20.000 677.0 950.0 0.71263 92.04 100.0 80.0 75.0 2.712892185086612 9.292183031780795 1.0261293663226285
30.001 730.0 950.0 0.76842 92.06 100.0 80.0 75.0 2.983625569072274 10.985606424940364 1.0261293663226285
40.001 735.0 950.0 0.77368 92.06 100.0 80.0 75.0 3.035831234697088 11.37758631397117 1.0261293663226285
50.001 724.0 950.0 0.76211 92.06 100.0 80.0 75.0 3.084661948470266 11.745611313837472 1.0261293663226285
60.000 725.0 950.0 0.76316 92.06 100.0 80.0 75.0 3.083950925771794 11.745611313837472 1.0261293663226285
70.000 725.0 950.0 0.76316 92.06 100.0 80.0 75.0 3.083950925771794 11.745611313837472 1.0261293663226285
80.000 722.0 950.0 0.76000 92.06 100.0 80.0 75.0 3.1605471442892825 11.745611313837472 1.0261293663226285
90.001 722.0 950.0 0.76000 92.06 100.0 80.0 75.0 3.2247617335154164 16.199123175757602 1.0261293663226285
100.00 719.0 950.0 0.75684 92.06 100.0 80.0 75.0 3.244255352760747 21.572470733225245 1.0261293663226285
110.00 710.0 950.0 0.74737 92.06 100.0 80.0 75.0 3.1320071751798064 18.381259380840586 1.0261293663226285
120.00 710.0 950.0 0.74737 92.06 100.0 80.0 75.0 3.1204258435026015 11.745611313837472 1.0261293663226285
130.00 710.0 950.0 0.74737 92.06 100.0 80.0 75.0 3.1204258435026015 11.745611313837472 1.0261293663226285
140.00 710.0 950.0 0.74737 92.06 100.0 80.0 75.0 3.1204258435026015 11.745611313837472 1.0261293663226285
