#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:12+0000 #
#####################################################################
#
# random = 2.0, devices = 1000, computationalCost = 1.0, load = 0, network = barabasi, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 234.0 950.0 0.24632 81.1 100.0 75.0 75.0 3.231615228207185 17.12623583115574 0.7842192901811216
20.000 145.0 950.0 0.15263 78.36 100.0 75.0 75.0 2.5095119256686744 21.98459663893271 1.256630736723069
30.001 143.0 950.0 0.15053 78.3 100.0 75.0 75.0 2.313732918921631 6.477306982515014 1.256630736723069
40.000 146.0 950.0 0.15368 78.3 100.0 75.0 75.0 2.338474564950681 6.477306982515014 1.256630736723069
50.000 147.0 950.0 0.15474 78.3 100.0 75.0 75.0 2.3713052019652086 7.164578206086274 1.256630736723069
60.000 147.0 950.0 0.15474 78.3 100.0 75.0 75.0 2.3713052019652086 7.164578206086274 1.256630736723069
70.001 147.0 950.0 0.15474 78.3 100.0 75.0 75.0 2.3713052019652086 7.164578206086274 1.256630736723069
80.000 148.0 950.0 0.15579 78.3 100.0 75.0 75.0 2.3852432349680286 7.164578206086274 1.256630736723069
90.000 148.0 950.0 0.15579 78.3 100.0 75.0 75.0 2.3852432349680286 7.164578206086274 1.256630736723069
100.00 148.0 950.0 0.15579 78.3 100.0 75.0 75.0 2.3852432349680286 7.164578206086274 1.256630736723069
110.00 148.0 950.0 0.15579 78.3 100.0 75.0 75.0 2.3852432349680286 7.164578206086274 1.256630736723069
120.00 147.0 950.0 0.15474 78.32 100.0 75.0 75.0 2.423924798520549 7.164578206086274 1.256630736723069
130.00 147.0 950.0 0.15474 78.32 100.0 75.0 75.0 2.423924798520549 7.164578206086274 1.256630736723069
140.00 147.0 950.0 0.15474 78.32 100.0 75.0 75.0 2.423924798520549 7.164578206086274 1.256630736723069
150.00 145.0 950.0 0.15263 78.34 100.0 75.0 75.0 2.4260850768139286 7.164578206086274 1.256630736723069
