#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:20+0000 #
#####################################################################
#
# random = 3.0, devices = 1000, computationalCost = 3.0, load = 0, network = lobster, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 289.0 950.0 0.30421 97.92 99.0 87.0 75.0 1.8941920977175204 5.9986629752645 1.0283578302270737
20.000 305.0 950.0 0.32105 98.04 99.0 87.0 75.0 2.4098733788659357 8.624590317864527 1.0283578302270737
30.001 328.0 950.0 0.34526 98.04 99.0 87.0 75.0 2.6792862459763165 12.95870170503339 1.0283578302270737
40.000 328.0 950.0 0.34526 98.04 99.0 87.0 75.0 2.741902899628731 12.95870170503339 1.0283578302270737
50.000 326.0 950.0 0.34316 98.04 99.0 87.0 75.0 2.8137377326424424 12.95870170503339 1.0283578302270737
60.000 326.0 950.0 0.34316 98.04 99.0 87.0 75.0 2.9067389344140193 21.32517006477613 1.0283578302270737
70.002 323.0 950.0 0.34000 98.04 99.0 87.0 75.0 2.7914099599399336 17.20614991871778 1.0283578302270737
80.000 318.0 950.0 0.33474 98.04 99.0 87.0 75.0 2.7403140366442993 12.95870170503339 1.0283578302270737
90.000 317.0 950.0 0.33368 98.04 99.0 87.0 75.0 2.759134485784049 11.744137852085098 1.0283578302270737
100.00 314.0 950.0 0.33053 98.04 99.0 87.0 75.0 2.681839443123364 11.744137852085098 1.0283578302270737
110.00 311.0 950.0 0.32737 98.04 99.0 87.0 75.0 2.653314442241245 11.744137852085098 1.0283578302270737
120.00 307.0 950.0 0.32316 98.04 99.0 87.0 75.0 2.681389022511931 11.927245239841623 1.0283578302270737
130.00 308.0 950.0 0.32421 98.04 99.0 87.0 75.0 2.769109834373876 16.652622310368084 1.0283578302270737
140.00 308.0 950.0 0.32421 98.04 99.0 87.0 75.0 2.8148193862905617 21.6430644368592 1.0283578302270737
