#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:11+0000 #
#####################################################################
#
# random = 1.0, devices = 1000, computationalCost = 1.0, load = 0, network = barabasi, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.002 193.0 950.0 0.20316 79.54 91.0 75.0 75.0 2.9266368925974025 12.540454501882003 0.9652460863882258
20.001 161.0 950.0 0.16947 78.58 90.0 75.0 75.0 3.4635895048272336 22.037781880984873 0.9652460863882258
30.000 159.0 950.0 0.16737 78.54 90.0 75.0 75.0 3.846072865748333 30.791824477806635 0.9652460863882258
40.000 152.0 950.0 0.16000 78.54 90.0 75.0 75.0 3.5823503690774885 32.101949893118544 0.9652460863882258
50.001 148.0 950.0 0.15579 78.6 90.0 75.0 75.0 3.005969925556214 29.515412719691795 0.9652460863882258
60.001 147.0 950.0 0.15474 78.6 90.0 75.0 75.0 2.9720885853759165 33.47368425718119 0.9652460863882258
70.001 144.0 950.0 0.15158 78.6 90.0 75.0 75.0 2.353599367348027 7.215749021081498 0.9652460863882258
80.001 144.0 950.0 0.15158 78.6 90.0 75.0 75.0 2.3723254133703575 7.215749021081498 0.9652460863882258
90.000 144.0 950.0 0.15158 78.6 90.0 75.0 75.0 2.3723254133703575 7.215749021081498 0.9652460863882258
100.00 144.0 950.0 0.15158 78.6 90.0 75.0 75.0 2.3723254133703575 7.215749021081498 0.9652460863882258
110.00 144.0 950.0 0.15158 78.6 90.0 75.0 75.0 2.3723254133703575 7.215749021081498 0.9652460863882258
120.00 144.0 950.0 0.15158 78.6 90.0 75.0 75.0 2.3741229303510796 7.215749021081498 0.9652460863882258
130.00 144.0 950.0 0.15158 78.6 90.0 75.0 75.0 2.3741229303510796 7.215749021081498 0.9652460863882258
140.00 144.0 950.0 0.15158 78.6 90.0 75.0 75.0 2.3741229303510796 7.215749021081498 0.9652460863882258
