#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:27+0000 #
#####################################################################
#
# random = 4.0, devices = 1000, computationalCost = 3.0, load = 1, network = lobster, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.001 235.0 950.0 0.24737 97.72629437784249 99.98307742662519 87.67584787139445 81.1062943778425 1.870620506657116 11.2339239469261 1.0250676978404525
20.000 271.0 950.0 0.28526 97.9662943778425 99.98307742662519 87.67584787139445 81.1062943778425 2.4945609206870283 11.2339239469261 1.0313739421366304
30.002 280.0 950.0 0.29474 97.9662943778425 99.98307742662519 87.67584787139445 81.1062943778425 2.642127357916021 13.029158401603441 1.0313739421366304
40.000 281.0 950.0 0.29579 97.9662943778425 99.98307742662519 87.67584787139445 81.1062943778425 2.6380203471677253 14.482370709475411 1.0313739421366304
50.001 281.0 950.0 0.29579 97.9662943778425 99.98307742662519 87.67584787139445 81.1062943778425 2.6166006482789936 14.482370709475411 1.0313739421366304
60.000 280.0 950.0 0.29474 98.02629437784249 99.98307742662519 87.67584787139445 81.1062943778425 2.630250703431999 14.482370709475411 1.0313739421366304
70.000 283.0 950.0 0.29789 98.02629437784249 99.98307742662519 87.67584787139445 81.1062943778425 2.6440474203471256 14.482370709475411 1.0313739421366304
80.001 282.0 950.0 0.29684 98.02629437784249 99.98307742662519 87.67584787139445 81.1062943778425 2.626160054124065 14.482370709475411 1.0313739421366304
90.001 282.0 950.0 0.29684 98.02629437784249 99.98307742662519 87.67584787139445 81.1062943778425 2.626160054124065 14.482370709475411 1.0313739421366304
100.00 282.0 950.0 0.29684 98.02629437784249 99.98307742662519 87.67584787139445 81.1062943778425 2.626160054124065 14.482370709475411 1.0313739421366304
110.00 282.0 950.0 0.29684 98.02629437784249 99.98307742662519 87.67584787139445 81.1062943778425 2.626160054124065 14.482370709475411 1.0313739421366304
