#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:16+0000 #
#####################################################################
#
# random = 2.0, devices = 1000, computationalCost = 10.0, load = 0, network = lobster, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 88.0 950.0 0.092632 94.8 95.0 85.0 75.0 1.8735875900630308 6.316400085509393 1.0290964108091596
20.000 97.0 950.0 0.10211 95.0 95.0 95.0 75.0 2.5040123354314336 8.864147311377012 1.0443299327509283
30.001 97.0 950.0 0.10211 95.0 95.0 95.0 75.0 2.43459724271818 12.212969632624123 1.0443299327509283
40.000 97.0 950.0 0.10211 95.0 95.0 95.0 75.0 2.505794190912691 12.212969632624123 1.0443299327509283
50.000 96.0 950.0 0.10105 95.0 95.0 95.0 75.0 2.4891903625419016 12.212969632624123 1.0443299327509283
60.000 96.0 950.0 0.10105 95.0 95.0 95.0 75.0 2.4891903625419016 12.212969632624123 1.0443299327509283
70.001 96.0 950.0 0.10105 95.0 95.0 95.0 75.0 2.4891903625419016 12.212969632624123 1.0443299327509283
80.000 94.0 950.0 0.098947 95.0 95.0 95.0 75.0 2.516540051909582 12.212969632624123 1.0443299327509283
90.000 94.0 950.0 0.098947 95.0 95.0 95.0 75.0 2.516540051909582 12.212969632624123 1.0443299327509283
100.00 94.0 950.0 0.098947 95.0 95.0 95.0 75.0 2.516540051909582 12.212969632624123 1.0443299327509283
110.00 92.0 950.0 0.096842 95.0 95.0 95.0 75.0 2.5448277336156373 12.212969632624123 1.0443299327509283
120.00 92.0 950.0 0.096842 95.0 95.0 95.0 75.0 2.5448277336156373 12.212969632624123 1.0443299327509283
130.00 92.0 950.0 0.096842 95.0 95.0 95.0 75.0 2.5448277336156373 12.212969632624123 1.0443299327509283
140.00 92.0 950.0 0.096842 95.0 95.0 95.0 75.0 2.5448277336156373 12.212969632624123 1.0443299327509283
