#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:18+0000 #
#####################################################################
#
# random = 3.0, devices = 1000, computationalCost = 1.0, load = 0, network = barabasi, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 485.0 950.0 0.51053 97.7 100.0 79.0 75.0 2.9211974321309784 7.783305105950207 0.9676646688692881
20.000 562.0 950.0 0.59158 98.08 100.0 79.0 75.0 3.473303452274804 8.380364111599441 0.9812392480497488
30.001 576.0 950.0 0.60632 98.08 100.0 79.0 75.0 3.550415564431874 8.663004981879155 0.9812392480497488
40.000 579.0 950.0 0.60947 98.44 100.0 80.0 75.0 3.5579273454488276 10.073313570717819 0.9812392480497488
50.000 553.0 950.0 0.58211 98.44 100.0 80.0 75.0 3.5413798438082846 10.073313570717819 0.9812392480497488
60.000 554.0 950.0 0.58316 98.44 100.0 80.0 75.0 3.5431421602194684 10.073313570717819 0.9812392480497488
70.002 554.0 950.0 0.58316 98.44 100.0 80.0 75.0 3.5431421602194684 10.073313570717819 0.9812392480497488
80.000 541.0 950.0 0.56947 98.32 100.0 80.0 75.0 3.5347231302588558 10.073313570717819 0.9812392480497488
90.000 548.0 950.0 0.57684 98.32 100.0 80.0 75.0 3.548167607089867 10.073313570717819 0.9812392480497488
100.00 548.0 950.0 0.57684 98.32 100.0 80.0 75.0 3.548167607089867 10.073313570717819 0.9812392480497488
110.00 548.0 950.0 0.57684 98.32 100.0 80.0 75.0 3.548167607089867 10.073313570717819 0.9812392480497488
120.00 538.0 950.0 0.56632 98.38 100.0 80.0 75.0 3.5542724739829743 10.073313570717819 0.9812392480497488
130.00 540.0 950.0 0.56842 98.38 100.0 80.0 75.0 3.5606816263010934 10.073313570717819 0.9812392480497488
140.00 540.0 950.0 0.56842 98.38 100.0 80.0 75.0 3.5606816263010934 10.073313570717819 0.9812392480497488
