#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:20+0000 #
#####################################################################
#
# random = 3.0, devices = 1000, computationalCost = 1.0, load = 0, network = lobster, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 455.0 950.0 0.47895 90.62 100.0 79.0 75.0 1.970806168093579 6.893912036838137 1.0125898828689783
20.000 664.0 950.0 0.69895 92.54 100.0 79.0 75.0 2.760493633545968 9.34151621813931 1.0125898828689783
30.001 724.0 950.0 0.76211 92.54 100.0 79.0 75.0 3.04944044516413 11.293198485044945 1.0125898828689783
40.000 721.0 950.0 0.75895 92.54 100.0 79.0 75.0 3.117195531798484 12.412925334864335 1.0125898828689783
50.000 717.0 950.0 0.75474 92.54 100.0 79.0 75.0 3.218121599498806 15.436630564617637 1.0125898828689783
60.000 717.0 950.0 0.75474 92.54 100.0 79.0 75.0 3.334250276881729 21.32517006477613 1.0125898828689783
70.002 707.0 950.0 0.74421 92.54 100.0 79.0 75.0 3.212273913184218 20.501207297651344 1.0125898828689783
80.000 691.0 950.0 0.72737 92.54 100.0 79.0 75.0 3.1241928994552035 15.436630564617637 1.0125898828689783
90.000 688.0 950.0 0.72421 92.54 100.0 79.0 75.0 3.196291765717244 15.436630564617637 1.0125898828689783
100.00 682.0 950.0 0.71789 92.54 100.0 79.0 75.0 3.160428938820658 19.86247470878355 1.0125898828689783
110.00 673.0 950.0 0.70842 92.54 100.0 79.0 75.0 3.0604386254224263 15.436630564617637 1.0125898828689783
120.00 664.0 950.0 0.69895 92.54 100.0 79.0 75.0 3.1530388495845005 15.436630564617637 1.0125898828689783
130.00 663.0 950.0 0.69789 92.54 100.0 79.0 75.0 3.247784264918163 16.652622310368084 1.0125898828689783
140.00 656.0 950.0 0.69053 92.54 100.0 79.0 75.0 3.185137358686646 21.65461487722033 1.0125898828689783
