#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:10+0000 #
#####################################################################
#
# random = 1.0, devices = 1000, computationalCost = 1.0, load = 1, network = barabasi, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.001 420.0 950.0 0.44211 98.11627806207085 99.98722232195814 84.82746241634368 80.61627806207085 2.9187722769196496 8.34408717400981 0.8275672746313815
20.001 455.0 950.0 0.47895 98.21627806207084 99.98722232195814 84.82746241634368 80.61627806207085 3.485841489946489 8.915122313781117 0.8275672746313815
30.000 459.0 950.0 0.48316 98.21627806207084 99.98722232195814 84.82746241634368 80.61627806207085 3.5387509025439585 9.059491153586974 0.8275672746313815
40.000 459.0 950.0 0.48316 98.21627806207084 99.98722232195814 84.82746241634368 80.61627806207085 3.5387509025439585 9.059491153586974 0.8275672746313815
50.000 459.0 950.0 0.48316 98.21627806207084 99.98722232195814 84.82746241634368 80.61627806207085 3.5387509025439585 9.059491153586974 0.8275672746313815
60.000 459.0 950.0 0.48316 98.21627806207084 99.98722232195814 84.82746241634368 80.61627806207085 3.5387509025439585 9.059491153586974 0.8275672746313815
70.000 459.0 950.0 0.48316 98.21627806207084 99.98722232195814 84.82746241634368 80.61627806207085 3.5387509025439585 9.059491153586974 0.8275672746313815
80.001 459.0 950.0 0.48316 98.21627806207084 99.98722232195814 84.82746241634368 80.61627806207085 3.5387509025439585 9.059491153586974 0.8275672746313815
90.001 459.0 950.0 0.48316 98.21627806207084 99.98722232195814 84.82746241634368 80.61627806207085 3.5387509025439585 9.059491153586974 0.8275672746313815
100.00 459.0 950.0 0.48316 98.21627806207084 99.98722232195814 84.82746241634368 80.61627806207085 3.5387509025439585 9.059491153586974 0.8275672746313815
110.00 459.0 950.0 0.48316 98.21627806207084 99.98722232195814 84.82746241634368 80.61627806207085 3.5387509025439585 9.059491153586974 0.8275672746313815
