#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:35+0000 #
#####################################################################
#
# random = 5.0, devices = 1000, computationalCost = 3.0, load = 0, network = barabasi, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 136.0 950.0 0.14316 85.02 99.0 75.0 75.0 3.2286015059596664 16.293756504108636 0.9857896233169572
20.001 129.0 950.0 0.13579 83.46 99.0 75.0 75.0 3.5987628471177167 26.616537627811645 0.9857896233169572
30.000 133.0 950.0 0.14000 83.76 99.0 75.0 75.0 4.212310942906167 34.35200222626126 0.9857896233169572
40.001 128.0 950.0 0.13474 83.76 99.0 75.0 75.0 4.005927714768153 38.82054120446597 0.9857896233169572
50.000 129.0 950.0 0.13579 83.88 99.0 75.0 75.0 4.468149694001171 50.49842441419342 0.9857896233169572
60.000 129.0 950.0 0.13579 83.88 99.0 75.0 75.0 4.47645652342007 53.30976312972762 0.9857896233169572
70.001 128.0 950.0 0.13474 83.88 99.0 75.0 75.0 4.2055674734553525 62.13605281981678 0.9857896233169572
80.001 131.0 950.0 0.13789 87.84 99.0 75.0 75.0 4.256462707494998 72.74021099744094 0.9857896233169572
90.000 220.0 950.0 0.23158 95.82 99.0 78.0 75.0 2.9253099093622743 8.95544745352177 0.8349226152581707
100.00 266.0 950.0 0.28000 96.36 99.0 78.0 75.0 3.4416450977031414 10.92792970155918 0.8349226152581707
110.00 275.0 950.0 0.28947 96.3 99.0 78.0 75.0 3.553193821252898 10.92792970155918 0.8349226152581707
120.00 277.0 950.0 0.29158 96.3 99.0 78.0 75.0 3.594616918570487 10.92792970155918 0.8349226152581707
130.00 278.0 950.0 0.29263 96.3 99.0 78.0 75.0 3.6069250610760526 10.92792970155918 0.8349226152581707
140.00 278.0 950.0 0.29263 96.3 99.0 78.0 75.0 3.6069250610760526 10.92792970155918 0.8349226152581707
