#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:11+0000 #
#####################################################################
#
# random = 0.0, devices = 1000, computationalCost = 10.0, load = 0, network = barabasi, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 55.0 950.0 0.057895 95.0 95.0 95.0 75.0 2.9860342878487947 6.617278831517871 0.9438252555929573
20.000 52.0 950.0 0.054737 95.0 95.0 95.0 75.0 3.07516734360066 5.895674256052519 1.1372280889549513
30.001 51.0 950.0 0.053684 95.0 95.0 95.0 75.0 3.0649716945110588 5.895674256052519 1.1372280889549513
40.001 52.0 950.0 0.054737 95.0 95.0 95.0 75.0 3.0639708875974225 5.895674256052519 1.1372280889549513
50.001 50.0 950.0 0.052632 95.0 95.0 95.0 75.0 3.074315855210188 5.895674256052519 1.1372280889549513
60.000 50.0 950.0 0.052632 95.0 95.0 95.0 75.0 3.074315855210188 5.895674256052519 1.1372280889549513
70.000 50.0 950.0 0.052632 95.0 95.0 95.0 75.0 3.074315855210188 5.895674256052519 1.1372280889549513
80.000 49.0 950.0 0.051579 95.0 95.0 95.0 75.0 2.974148827051493 5.895674256052519 1.1372280889549513
90.001 49.0 950.0 0.051579 95.0 95.0 95.0 75.0 2.9848326431681964 5.895674256052519 1.1372280889549513
100.00 49.0 950.0 0.051579 95.0 95.0 95.0 75.0 2.9848326431681964 5.895674256052519 1.1372280889549513
110.00 49.0 950.0 0.051579 95.0 95.0 95.0 75.0 3.0523773694922927 5.895674256052519 1.1372280889549513
120.00 47.0 950.0 0.049474 95.0 95.0 95.0 75.0 3.018822564288713 5.895674256052519 1.1372280889549513
130.00 47.0 950.0 0.049474 95.0 95.0 95.0 75.0 3.018822564288713 5.895674256052519 1.1372280889549513
140.00 47.0 950.0 0.049474 95.0 95.0 95.0 75.0 3.018822564288713 5.895674256052519 1.1372280889549513
