#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:16+0000 #
#####################################################################
#
# random = 2.0, devices = 1000, computationalCost = 3.0, load = 1, network = lobster, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.001 236.0 950.0 0.24842 97.2015982419084 99.98380881735326 81.94379315120786 80.4015982419084 1.8501968941183549 7.064307449806564 1.0290964108091596
20.000 283.0 950.0 0.29789 97.6215982419084 99.98380881735326 81.94379315120786 80.4015982419084 2.5539531064491547 10.830338039949817 1.0284025913990011
30.000 288.0 950.0 0.30316 97.6215982419084 99.98380881735326 81.94379315120786 80.4015982419084 2.6931107596188166 15.567688382532717 1.0238738973624566
40.001 287.0 950.0 0.30211 97.6215982419084 99.98380881735326 81.94379315120786 80.4015982419084 2.6436278614232944 11.823191602161119 1.0238738973624566
50.002 288.0 950.0 0.30316 97.6215982419084 99.98380881735326 81.94379315120786 80.4015982419084 2.638574470864525 11.823191602161119 1.0238738973624566
60.001 287.0 950.0 0.30211 97.6215982419084 99.98380881735326 81.94379315120786 80.4015982419084 2.640968749899066 11.823191602161119 1.0238738973624566
70.001 292.0 950.0 0.30737 97.9815982419084 99.98380881735326 87.02134817120212 80.4015982419084 2.656373895593008 11.823191602161119 1.0238738973624566
80.000 293.0 950.0 0.30842 97.9815982419084 99.98380881735326 87.02134817120212 80.4015982419084 2.6451137199675676 11.823191602161119 1.0238738973624566
90.001 293.0 950.0 0.30842 97.9815982419084 99.98380881735326 87.02134817120212 80.4015982419084 2.6451137199675676 11.823191602161119 1.0238738973624566
100.00 293.0 950.0 0.30842 97.9815982419084 99.98380881735326 87.02134817120212 80.4015982419084 2.6451137199675676 11.823191602161119 1.0238738973624566
110.00 293.0 950.0 0.30842 97.9815982419084 99.98380881735326 87.02134817120212 80.4015982419084 2.6451137199675676 11.823191602161119 1.0238738973624566
