#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:11+0000 #
#####################################################################
#
# random = 1.0, devices = 1000, computationalCost = 1.0, load = 0, network = barabasi, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.002 479.0 950.0 0.50421 97.22 100.0 79.0 75.0 2.956557614217531 7.215749021081498 0.6856071252611442
20.001 565.0 950.0 0.59474 97.6 100.0 79.0 75.0 3.4810958082214634 9.059491153586974 0.8275672746313815
30.000 570.0 950.0 0.60000 97.6 100.0 79.0 75.0 3.554910828025696 9.059491153586974 0.8275672746313815
40.000 569.0 950.0 0.59895 97.68 100.0 79.0 75.0 3.5489746256641292 9.059491153586974 0.8275672746313815
50.001 560.0 950.0 0.58947 97.68 100.0 79.0 75.0 3.548319948137217 9.059491153586974 0.8275672746313815
60.001 561.0 950.0 0.59053 97.68 100.0 79.0 75.0 3.560007718369488 9.063426853886579 0.8275672746313815
70.001 561.0 950.0 0.59053 97.68 100.0 79.0 75.0 3.560007718369488 9.063426853886579 0.8275672746313815
80.001 561.0 950.0 0.59053 97.42 100.0 79.0 75.0 3.5548330524628597 9.063426853886579 0.8275672746313815
90.000 544.0 950.0 0.57263 97.42 100.0 79.0 75.0 3.560068564635358 11.138548570696745 0.8275672746313815
100.00 545.0 950.0 0.57368 97.42 100.0 79.0 75.0 3.569367754780891 9.063426853886579 0.8275672746313815
110.00 545.0 950.0 0.57368 97.42 100.0 79.0 75.0 3.580142468423768 11.487354535447771 0.8275672746313815
120.00 543.0 950.0 0.57158 97.26 100.0 79.0 75.0 3.609587284862376 11.487354535447771 0.8275672746313815
130.00 542.0 950.0 0.57053 97.26 100.0 79.0 75.0 3.612005372172373 11.487354535447771 0.8275672746313815
140.00 542.0 950.0 0.57053 97.26 100.0 79.0 75.0 3.612005372172373 11.487354535447771 0.8275672746313815
