#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:17+0000 #
#####################################################################
#
# random = 2.0, devices = 1000, computationalCost = 3.0, load = 0, network = lobster, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 271.0 950.0 0.28526 98.46 99.0 90.0 75.0 1.8765481795427388 8.394703634002935 1.0238738973624566
20.000 291.0 950.0 0.30632 98.46 99.0 90.0 75.0 2.6359850410350245 10.243292263834638 1.0238738973624566
30.001 299.0 950.0 0.31474 98.46 99.0 90.0 75.0 2.804514291382848 12.212969632624123 1.0238738973624566
40.000 297.0 950.0 0.31263 98.46 99.0 90.0 75.0 2.8899935905352407 12.212969632624123 1.0238738973624566
50.000 295.0 950.0 0.31053 98.46 99.0 90.0 75.0 2.9106419321446655 12.212969632624123 1.0238738973624566
60.000 294.0 950.0 0.30947 98.46 99.0 90.0 75.0 2.8803271373486914 12.212969632624123 1.0238738973624566
70.001 294.0 950.0 0.30947 98.46 99.0 90.0 75.0 2.8803271373486914 12.212969632624123 1.0238738973624566
80.000 287.0 950.0 0.30211 98.46 99.0 90.0 75.0 2.920756088493564 12.212969632624123 1.0238738973624566
90.000 287.0 950.0 0.30211 98.46 99.0 90.0 75.0 2.920756088493564 12.212969632624123 1.0238738973624566
100.00 287.0 950.0 0.30211 98.46 99.0 90.0 75.0 2.920756088493564 12.212969632624123 1.0238738973624566
110.00 282.0 950.0 0.29684 98.46 99.0 90.0 75.0 2.9510415402754204 12.212969632624123 1.0238738973624566
120.00 280.0 950.0 0.29474 98.46 99.0 90.0 75.0 2.963391616765038 12.212969632624123 1.0238738973624566
130.00 280.0 950.0 0.29474 98.46 99.0 90.0 75.0 2.963391616765038 12.212969632624123 1.0238738973624566
140.00 280.0 950.0 0.29474 98.46 99.0 90.0 75.0 2.963391616765038 12.212969632624123 1.0238738973624566
