#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:24+0000 #
#####################################################################
#
# random = 4.0, devices = 1000, computationalCost = 10.0, load = 0, network = barabasi, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 50.0 950.0 0.052632 95.0 95.0 95.0 75.0 2.7303109212313257 7.532895922889102 0.9567828195517895
20.000 54.0 950.0 0.056842 95.0 95.0 95.0 75.0 3.2682954278715535 7.532895922889102 0.9122843340651058
30.000 55.0 950.0 0.057895 95.0 95.0 95.0 75.0 3.3515686293489724 7.532895922889102 0.9122843340651058
40.000 53.0 950.0 0.055789 95.0 95.0 95.0 75.0 3.302607569835394 7.532895922889102 0.9122843340651058
50.000 53.0 950.0 0.055789 95.0 95.0 95.0 75.0 3.497221775151232 7.532895922889102 0.9122843340651058
60.000 54.0 950.0 0.056842 95.0 95.0 95.0 75.0 3.615885755166655 7.532895922889102 0.9122843340651058
70.000 54.0 950.0 0.056842 95.0 95.0 95.0 75.0 3.615885755166655 7.532895922889102 0.9122843340651058
80.002 53.0 950.0 0.055789 95.0 95.0 95.0 75.0 3.561675909831282 7.532895922889102 0.9122843340651058
90.001 53.0 950.0 0.055789 95.0 95.0 95.0 75.0 3.561675909831282 7.532895922889102 0.9122843340651058
100.00 53.0 950.0 0.055789 95.0 95.0 95.0 75.0 3.561675909831282 7.532895922889102 0.9122843340651058
110.00 53.0 950.0 0.055789 95.0 95.0 95.0 75.0 3.561675909831282 7.532895922889102 0.9122843340651058
120.00 53.0 950.0 0.055789 95.0 95.0 95.0 75.0 3.487912820679511 7.532895922889102 0.9122843340651058
130.00 52.0 950.0 0.054737 95.0 95.0 95.0 75.0 3.512820104720945 7.532895922889102 0.9122843340651058
140.00 52.0 950.0 0.054737 95.0 95.0 95.0 75.0 3.512820104720945 7.532895922889102 0.9122843340651058
