#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:11+0000 #
#####################################################################
#
# random = 0.0, devices = 1000, computationalCost = 1.0, load = 0, network = barabasi, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 160.0 950.0 0.16842 79.76 100.0 75.0 75.0 2.4123093944936262 7.9576437887999045 1.1871602710491937
20.000 136.0 950.0 0.14316 78.2 89.0 75.0 75.0 2.2702727603538873 13.613474207339706 1.1871602710491937
30.001 136.0 950.0 0.14316 78.2 89.0 75.0 75.0 2.37355933357302 27.66044816514178 1.1871602710491937
40.001 135.0 950.0 0.14211 78.2 89.0 75.0 75.0 2.363892587446302 25.68281976985502 1.1871602710491937
50.001 136.0 950.0 0.14316 78.2 89.0 75.0 75.0 2.7057980690058656 37.71144462593952 1.1871602710491937
60.000 136.0 950.0 0.14316 78.2 89.0 75.0 75.0 2.711103869710071 40.299806384030376 1.1871602710491937
70.000 136.0 950.0 0.14316 78.2 89.0 75.0 75.0 2.863411784125009 49.22107010148348 1.1871602710491937
80.000 132.0 950.0 0.13895 78.2 89.0 75.0 75.0 2.203098262783976 5.888193724184967 1.1871602710491937
90.001 132.0 950.0 0.13895 78.2 89.0 75.0 75.0 2.203098262783976 5.888193724184967 1.1871602710491937
100.00 133.0 950.0 0.14000 78.26 89.0 75.0 75.0 2.6195796702812797 57.595125459925335 1.1871602710491937
110.00 134.0 950.0 0.14105 78.26 89.0 75.0 75.0 2.6785966061663395 65.02010812114462 1.1871602710491937
120.00 134.0 950.0 0.14105 78.26 89.0 75.0 75.0 2.7809448718787793 78.73477572661156 1.1871602710491937
130.00 133.0 950.0 0.14000 78.26 89.0 75.0 75.0 2.2098634368807883 5.888193724184967 1.1871602710491937
140.00 133.0 950.0 0.14000 78.26 89.0 75.0 75.0 2.2098634368807883 5.888193724184967 1.1871602710491937
