#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:24+0000 #
#####################################################################
#
# random = 4.0, devices = 1000, computationalCost = 3.0, load = 0, network = barabasi, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 201.0 950.0 0.21158 98.64 99.0 81.0 75.0 2.854875532525664 7.532895922889102 0.8744927897989944
20.000 209.0 950.0 0.22000 98.64 99.0 81.0 75.0 3.4436424003472985 8.965596716987896 0.8744927897989944
30.000 211.0 950.0 0.22211 98.64 99.0 81.0 75.0 3.4926653487506263 8.965596716987896 0.8744927897989944
40.000 209.0 950.0 0.22000 98.64 99.0 81.0 75.0 3.5006240986481596 8.965596716987896 0.8744927897989944
50.000 210.0 950.0 0.22105 98.64 99.0 81.0 75.0 3.5288668673079817 8.965596716987896 0.8744927897989944
60.000 211.0 950.0 0.22211 98.64 99.0 81.0 75.0 3.52653410928079 8.965596716987896 0.8744927897989944
70.000 211.0 950.0 0.22211 98.64 99.0 81.0 75.0 3.52653410928079 8.965596716987896 0.8744927897989944
80.002 205.0 950.0 0.21579 98.64 99.0 81.0 75.0 3.5492254532295786 8.965596716987896 0.8744927897989944
90.001 206.0 950.0 0.21684 98.64 99.0 81.0 75.0 3.5604181014613854 8.965596716987896 0.8744927897989944
100.00 206.0 950.0 0.21684 98.64 99.0 81.0 75.0 3.5604181014613854 8.965596716987896 0.8744927897989944
110.00 204.0 950.0 0.21474 98.64 99.0 81.0 75.0 3.574849852174535 8.965596716987896 0.8744927897989944
120.00 198.0 950.0 0.20842 98.64 99.0 81.0 75.0 3.56207938949393 8.965596716987896 0.8744927897989944
130.00 201.0 950.0 0.21158 98.64 99.0 81.0 75.0 3.5796949501671786 8.965596716987896 0.8744927897989944
140.00 201.0 950.0 0.21158 98.64 99.0 81.0 75.0 3.5796949501671786 8.965596716987896 0.8744927897989944
