#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:12+0000 #
#####################################################################
#
# random = 0.0, devices = 1000, computationalCost = 3.0, load = 0, network = lobster, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 303.0 950.0 0.31895 96.48 99.0 84.0 75.0 1.8021619246637528 10.413771666849328 1.0261293663226285
20.000 343.0 950.0 0.36105 96.66 99.0 84.0 75.0 2.2750658071756646 12.207224858587772 1.0261293663226285
30.001 353.0 950.0 0.37158 96.66 99.0 84.0 75.0 2.4095370052743035 14.528562561076933 1.0261293663226285
40.001 354.0 950.0 0.37263 96.66 99.0 84.0 75.0 2.4494144676781633 14.926282286319749 1.0261293663226285
50.001 348.0 950.0 0.36632 96.66 99.0 84.0 75.0 2.510777419926691 14.926282286319749 1.0261293663226285
60.000 357.0 950.0 0.37579 97.2 99.0 90.0 75.0 2.5323539826318253 14.926282286319749 1.0261293663226285
70.000 360.0 950.0 0.37895 97.2 99.0 90.0 75.0 2.5407171408302083 14.926282286319749 1.0261293663226285
80.000 358.0 950.0 0.37684 97.2 99.0 90.0 75.0 2.6483808788196517 14.926282286319749 1.0261293663226285
90.001 360.0 950.0 0.37895 97.2 99.0 90.0 75.0 2.7536749741130704 16.199123175757602 1.0261293663226285
100.00 358.0 950.0 0.37684 97.2 99.0 90.0 75.0 2.7846980030792636 21.572470733225245 1.0261293663226285
110.00 349.0 950.0 0.36737 97.2 99.0 90.0 75.0 2.6619553968380725 20.79556088710414 1.0261293663226285
120.00 346.0 950.0 0.36421 97.2 99.0 90.0 75.0 2.5679974537154515 14.926282286319749 1.0261293663226285
130.00 346.0 950.0 0.36421 97.2 99.0 90.0 75.0 2.5679974537154515 14.926282286319749 1.0261293663226285
140.00 346.0 950.0 0.36421 97.2 99.0 90.0 75.0 2.5679974537154515 14.926282286319749 1.0261293663226285
