#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:18+0000 #
#####################################################################
#
# random = 2.0, devices = 1000, computationalCost = 3.0, load = 1, network = lobster, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.001 201.0 950.0 0.21158 98.2815982419084 99.98380881735326 90.82296499730604 80.4015982419084 1.9159031701005036 7.064307449806564 1.0290964108091596
20.000 229.0 950.0 0.24105 98.5215982419084 99.98380881735326 95.35387129074604 80.4015982419084 2.653243347136666 8.474172195907023 1.0284025913990011
30.000 234.0 950.0 0.24632 98.5215982419084 99.98380881735326 95.35387129074604 80.4015982419084 2.811253928292972 11.823191602161119 1.0238738973624566
40.001 235.0 950.0 0.24737 98.5215982419084 99.98380881735326 95.35387129074604 80.4015982419084 2.8487356245820465 11.823191602161119 1.0238738973624566
50.002 235.0 950.0 0.24737 98.5215982419084 99.98380881735326 95.35387129074604 80.4015982419084 2.8487356245820465 11.823191602161119 1.0238738973624566
60.001 235.0 950.0 0.24737 98.5215982419084 99.98380881735326 95.35387129074604 80.4015982419084 2.8487356245820465 11.823191602161119 1.0238738973624566
70.001 235.0 950.0 0.24737 98.5215982419084 99.98380881735326 95.35387129074604 80.4015982419084 2.8487356245820465 11.823191602161119 1.0238738973624566
80.000 235.0 950.0 0.24737 98.5215982419084 99.98380881735326 95.35387129074604 80.4015982419084 2.8487356245820465 11.823191602161119 1.0238738973624566
90.001 235.0 950.0 0.24737 98.5215982419084 99.98380881735326 95.35387129074604 80.4015982419084 2.8487356245820465 11.823191602161119 1.0238738973624566
100.00 235.0 950.0 0.24737 98.5215982419084 99.98380881735326 95.35387129074604 80.4015982419084 2.8487356245820465 11.823191602161119 1.0238738973624566
110.00 235.0 950.0 0.24737 98.5215982419084 99.98380881735326 95.35387129074604 80.4015982419084 2.8487356245820465 11.823191602161119 1.0238738973624566
