#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:12+0000 #
#####################################################################
#
# random = 2.0, devices = 1000, computationalCost = 1.0, load = 1, network = barabasi, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 413.0 950.0 0.43474 98.35739363886572 99.95861333887389 80.22730339223206 80.91739363886572 2.9578206000145197 7.458541753071698 0.7702598866896134
20.000 454.0 950.0 0.47789 98.53739363886571 99.95861333887389 80.22730339223206 80.91739363886572 3.5118149614449448 8.880007229027001 0.7702598866896134
30.001 451.0 950.0 0.47474 98.53739363886571 99.95861333887389 80.22730339223206 80.91739363886572 3.567774573438734 10.376958525068467 0.7702598866896134
40.000 451.0 950.0 0.47474 98.53739363886571 99.95861333887389 80.22730339223206 80.91739363886572 3.5634179641101955 10.376958525068467 0.7702598866896134
50.000 451.0 950.0 0.47474 98.53739363886571 99.95861333887389 80.22730339223206 80.91739363886572 3.5634179641101955 10.376958525068467 0.7702598866896134
60.000 451.0 950.0 0.47474 98.53739363886571 99.95861333887389 80.22730339223206 80.91739363886572 3.5634179641101955 10.376958525068467 0.7702598866896134
70.001 451.0 950.0 0.47474 98.53739363886571 99.95861333887389 80.22730339223206 80.91739363886572 3.5634179641101955 10.376958525068467 0.7702598866896134
80.000 451.0 950.0 0.47474 98.53739363886571 99.95861333887389 80.22730339223206 80.91739363886572 3.5634179641101955 10.376958525068467 0.7702598866896134
90.000 451.0 950.0 0.47474 98.53739363886571 99.95861333887389 80.22730339223206 80.91739363886572 3.5634179641101955 10.376958525068467 0.7702598866896134
100.00 451.0 950.0 0.47474 98.53739363886571 99.95861333887389 80.22730339223206 80.91739363886572 3.5634179641101955 10.376958525068467 0.7702598866896134
110.00 451.0 950.0 0.47474 98.53739363886571 99.95861333887389 80.22730339223206 80.91739363886572 3.5634179641101955 10.376958525068467 0.7702598866896134
