#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:22+0000 #
#####################################################################
#
# random = 4.0, devices = 1000, computationalCost = 1.0, load = 1, network = barabasi, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 184.0 950.0 0.19368 85.5622311751858 98.4098341071597 77.48469361343129 81.1022311751858 2.933967580387482 19.434932542351913 1.2147091145695563
20.000 153.0 950.0 0.16105 84.1022311751858 93.6312193176433 76.44368408094279 81.1022311751858 2.8904566785059367 36.584326641005326 1.2147091145695563
30.001 152.0 950.0 0.16000 84.1022311751858 93.6312193176433 76.44368408094279 81.1022311751858 2.940351137979506 43.36068215839122 1.2147091145695563
40.000 151.0 950.0 0.15895 84.1022311751858 93.6312193176433 76.44368408094279 81.1022311751858 2.7476936906908334 35.60119910341552 1.2147091145695563
50.002 150.0 950.0 0.15789 84.1022311751858 93.6312193176433 76.44368408094279 81.1022311751858 2.528670321272669 12.22799083491223 1.2147091145695563
60.000 150.0 950.0 0.15789 84.1022311751858 93.6312193176433 76.44368408094279 81.1022311751858 2.528670321272669 12.22799083491223 1.2147091145695563
70.000 150.0 950.0 0.15789 84.1022311751858 93.6312193176433 76.44368408094279 81.1022311751858 2.528670321272669 12.22799083491223 1.2147091145695563
80.000 150.0 950.0 0.15789 84.1022311751858 93.6312193176433 76.44368408094279 81.1022311751858 2.528670321272669 12.22799083491223 1.2147091145695563
90.001 150.0 950.0 0.15789 84.1022311751858 93.6312193176433 76.44368408094279 81.1022311751858 2.528670321272669 12.22799083491223 1.2147091145695563
100.00 150.0 950.0 0.15789 84.1022311751858 93.6312193176433 76.44368408094279 81.1022311751858 2.528670321272669 12.22799083491223 1.2147091145695563
110.00 150.0 950.0 0.15789 84.1022311751858 93.6312193176433 76.44368408094279 81.1022311751858 2.528670321272669 12.22799083491223 1.2147091145695563
