#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:12+0000 #
#####################################################################
#
# random = 0.0, devices = 1000, computationalCost = 1.0, load = 0, network = lobster, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.000 408.0 950.0 0.42947 87.08 100.0 78.0 75.0 1.9550799047584397 10.413771666849328 1.0261293663226285
20.000 635.0 950.0 0.66842 88.8 100.0 78.0 75.0 2.745748500309993 12.207224858587772 1.0261293663226285
30.001 672.0 950.0 0.70737 88.8 100.0 78.0 75.0 3.0477739669211026 14.558257286453445 1.0261293663226285
40.001 676.0 950.0 0.71158 88.8 100.0 78.0 75.0 3.109613795396604 14.926282286319749 1.0261293663226285
50.001 672.0 950.0 0.70737 88.8 100.0 78.0 75.0 3.1416438718642943 14.926282286319749 1.0261293663226285
60.000 672.0 950.0 0.70737 88.8 100.0 78.0 75.0 3.1416438718642943 14.926282286319749 1.0261293663226285
70.000 672.0 950.0 0.70737 88.8 100.0 78.0 75.0 3.1416438718642943 14.926282286319749 1.0261293663226285
80.000 671.0 950.0 0.70632 88.8 100.0 78.0 75.0 3.2219503728200607 14.926282286319749 1.0261293663226285
90.001 674.0 950.0 0.70947 88.86 100.0 78.0 75.0 3.2852650035511983 16.199123175757602 1.0261293663226285
100.00 671.0 950.0 0.70632 88.86 100.0 78.0 75.0 3.3063608810786813 21.572470733225245 1.0261293663226285
110.00 662.0 950.0 0.69684 88.92 100.0 78.0 75.0 3.2415258652449417 20.79556088710414 1.0261293663226285
120.00 660.0 950.0 0.69474 89.14 100.0 78.0 75.0 3.171155127620003 14.926282286319749 1.0261293663226285
130.00 670.0 950.0 0.70526 89.14 100.0 78.0 75.0 3.185207118726856 14.926282286319749 1.0261293663226285
140.00 671.0 950.0 0.70632 89.18 100.0 78.0 75.0 3.18772325246637 14.926282286319749 1.0261293663226285
