#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:32+0000 #
#####################################################################
#
# random = 4.0, devices = 1000, computationalCost = 1.0, load = 1, network = lobster, behavior = simple
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.001 396.0 950.0 0.41684 94.5462943778425 99.98307742662519 79.67290241311711 81.1062943778425 1.8830426543108256 8.86400091399941 1.0138087160722096
20.000 585.0 950.0 0.61579 96.4662943778425 99.98307742662519 79.67290241311711 81.1062943778425 2.72189444900512 12.13843071415042 1.0138087160722096
30.002 640.0 950.0 0.67368 96.6262943778425 99.98307742662519 79.67290241311711 81.1062943778425 3.0285896598176434 16.667891059324624 1.0138087160722096
40.000 646.0 950.0 0.68000 96.6262943778425 99.98307742662519 79.67290241311711 81.1062943778425 3.136846882193682 19.495062958386477 1.0138087160722096
50.001 647.0 950.0 0.68105 96.6262943778425 99.98307742662519 79.67290241311711 81.1062943778425 3.163857244584376 20.612551348972815 1.0138087160722096
60.000 647.0 950.0 0.68105 96.6262943778425 99.98307742662519 79.67290241311711 81.1062943778425 3.163857244584376 20.612551348972815 1.0138087160722096
70.000 647.0 950.0 0.68105 96.6262943778425 99.98307742662519 79.67290241311711 81.1062943778425 3.163857244584376 20.612551348972815 1.0138087160722096
80.001 647.0 950.0 0.68105 96.6262943778425 99.98307742662519 79.67290241311711 81.1062943778425 3.163857244584376 20.612551348972815 1.0138087160722096
90.001 647.0 950.0 0.68105 96.6262943778425 99.98307742662519 79.67290241311711 81.1062943778425 3.163857244584376 20.612551348972815 1.0138087160722096
100.00 647.0 950.0 0.68105 96.6262943778425 99.98307742662519 79.67290241311711 81.1062943778425 3.163857244584376 20.612551348972815 1.0138087160722096
110.00 647.0 950.0 0.68105 96.6262943778425 99.98307742662519 79.67290241311711 81.1062943778425 3.163857244584376 20.612551348972815 1.0138087160722096
