#####################################################################
# Alchemist log file - simulation started at: 2023-11-22T11:11+0000 #
#####################################################################
#
# random = 1.0, devices = 1000, computationalCost = 3.0, load = 0, network = lobster, behavior = advanced
#
# The columns have the following meaning: 
# time canOffload[sum] wantToOffload[sum] qos effectiveLoad[mean] effectiveLoad[max] effectiveLoad[min] load[mean] latency[mean] latency[max] latency[min] 
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.0000 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN
10.002 289.0 950.0 0.30421 96.78 99.0 90.0 75.0 1.7408398356038663 12.843205429927583 1.0243209093047418
20.001 351.0 950.0 0.36947 97.38 99.0 90.0 75.0 2.4429356354713163 15.607624588874536 1.0276542424233475
30.000 365.0 950.0 0.38421 97.38 99.0 90.0 75.0 2.5066186892938305 14.047230967420546 1.0276542424233475
40.000 365.0 950.0 0.38421 97.38 99.0 90.0 75.0 2.5411280801376845 14.047230967420546 1.0276542424233475
50.001 366.0 950.0 0.38526 97.38 99.0 90.0 75.0 2.647917058550043 14.047230967420546 1.0276542424233475
60.001 366.0 950.0 0.38526 97.38 99.0 90.0 75.0 2.7235203826046597 15.427760998372229 1.0276542424233475
70.001 359.0 950.0 0.37789 97.38 99.0 90.0 75.0 2.5319896104942496 16.352864682504585 1.0276542424233475
80.001 352.0 950.0 0.37053 97.38 99.0 90.0 75.0 2.5166846170704416 14.047230967420546 1.0276542424233475
90.000 352.0 950.0 0.37053 97.38 99.0 90.0 75.0 2.5166846170704416 14.047230967420546 1.0276542424233475
100.00 352.0 950.0 0.37053 97.38 99.0 90.0 75.0 2.5166846170704416 14.047230967420546 1.0276542424233475
110.00 347.0 950.0 0.36526 97.38 99.0 90.0 75.0 2.5352369132625943 14.047230967420546 1.0276542424233475
120.00 346.0 950.0 0.36421 97.38 99.0 90.0 75.0 2.5391017642957108 14.047230967420546 1.0276542424233475
130.00 346.0 950.0 0.36421 97.38 99.0 90.0 75.0 2.5391017642957108 14.047230967420546 1.0276542424233475
140.00 346.0 950.0 0.36421 97.38 99.0 90.0 75.0 2.5391017642957108 14.047230967420546 1.0276542424233475
